"GO_term"	"GO_offspring"	"Gene"
"198"	"GO:0005622"	"GO:0005634"	"MGL_2139"
"199"	"GO:0005622"	"GO:0005634"	"MGL_2457"
"200"	"GO:0005622"	"GO:0005634"	"MGL_2494"
"201"	"GO:0005622"	"GO:0005634"	"MGL_2969"
"202"	"GO:0005622"	"GO:0005634"	"MGL_3230"
"203"	"GO:0005622"	"GO:0005634"	"MGL_3466"
"204"	"GO:0005622"	"GO:0005634"	"MGL_3512"
"205"	"GO:0005622"	"GO:0005634"	"MGL_3697"
"206"	"GO:0005622"	"GO:0005634"	"MGL_3744"
"207"	"GO:0005622"	"GO:0005634"	"MGL_3780"
"208"	"GO:0005622"	"GO:0005634"	"MGL_3813"
"209"	"GO:0005622"	"GO:0005634"	"MGL_4081"
"210"	"GO:0005622"	"GO:0005634"	"MGL_4099"
"211"	"GO:0005622"	"GO:0005635"	"MGL_3780"
"212"	"GO:0005622"	"GO:0005635"	"MGL_3813"
"213"	"GO:0005622"	"GO:0005643"	"MGL_1901"
"214"	"GO:0005622"	"GO:0005643"	"MGL_3780"
"215"	"GO:0005622"	"GO:0005643"	"MGL_3813"
"216"	"GO:0005622"	"GO:0005737"	"MGL_0058"
"217"	"GO:0005622"	"GO:0005737"	"MGL_0087"
"218"	"GO:0005622"	"GO:0005737"	"MGL_0220"
"219"	"GO:0005622"	"GO:0005737"	"MGL_0502"
"220"	"GO:0005622"	"GO:0005737"	"MGL_0538"
"221"	"GO:0005622"	"GO:0005737"	"MGL_0588"
"222"	"GO:0005622"	"GO:0005737"	"MGL_0676"
"223"	"GO:0005622"	"GO:0005737"	"MGL_0788"
"224"	"GO:0005622"	"GO:0005737"	"MGL_1161"
"225"	"GO:0005622"	"GO:0005737"	"MGL_1619"
"226"	"GO:0005622"	"GO:0005737"	"MGL_1647"
"227"	"GO:0005622"	"GO:0005737"	"MGL_1901"
"228"	"GO:0005622"	"GO:0005737"	"MGL_1974"
"229"	"GO:0005622"	"GO:0005737"	"MGL_2020"
"230"	"GO:0005622"	"GO:0005737"	"MGL_2023"
"231"	"GO:0005622"	"GO:0005737"	"MGL_2139"
"232"	"GO:0005622"	"GO:0005737"	"MGL_2211"
"233"	"GO:0005622"	"GO:0005737"	"MGL_2496"
"234"	"GO:0005622"	"GO:0005737"	"MGL_2516"
"235"	"GO:0005622"	"GO:0005737"	"MGL_2947"
"236"	"GO:0005622"	"GO:0005737"	"MGL_3230"
"237"	"GO:0005622"	"GO:0005737"	"MGL_3288"
"238"	"GO:0005622"	"GO:0005737"	"MGL_3451"
"239"	"GO:0005622"	"GO:0005737"	"MGL_3780"
"240"	"GO:0005622"	"GO:0005737"	"MGL_3813"
"241"	"GO:0005622"	"GO:0005654"	"MGL_0788"
"242"	"GO:0005622"	"GO:0005654"	"MGL_2782"
"243"	"GO:0005622"	"GO:0005654"	"MGL_3744"
"244"	"GO:0005622"	"GO:0005654"	"MGL_4081"
"245"	"GO:0005622"	"GO:0005654"	"MGL_4099"
"246"	"GO:0005622"	"GO:0005665"	"MGL_2782"
"247"	"GO:0005622"	"GO:0005667"	"MGL_1510"
"248"	"GO:0005622"	"GO:0005669"	"MGL_1283"
"249"	"GO:0005622"	"GO:0005694"	"MGL_1280"
"250"	"GO:0005622"	"GO:0005694"	"MGL_1410"
"251"	"GO:0005622"	"GO:0005694"	"MGL_3230"
"252"	"GO:0005622"	"GO:0005694"	"MGL_3512"
"253"	"GO:0005622"	"GO:0005694"	"MGL_3780"
"254"	"GO:0005622"	"GO:0005730"	"MGL_0223"
"255"	"GO:0005622"	"GO:0005730"	"MGL_0460"
"256"	"GO:0005622"	"GO:0005730"	"MGL_0974"
"257"	"GO:0005622"	"GO:0005730"	"MGL_2494"
"258"	"GO:0005622"	"GO:0005730"	"MGL_2513"
"259"	"GO:0005622"	"GO:0005730"	"MGL_2782"
"260"	"GO:0005622"	"GO:0005730"	"MGL_3411"
"261"	"GO:0005622"	"GO:0005730"	"MGL_4099"
"262"	"GO:0005622"	"GO:0005741"	"MGL_2751"
"263"	"GO:0005622"	"GO:0005743"	"MGL_0473"
"264"	"GO:0005622"	"GO:0005794"	"MGL_2892"
"265"	"GO:0005622"	"GO:0005794"	"MGL_2948"
"266"	"GO:0005622"	"GO:0005794"	"MGL_3114"
"267"	"GO:0005622"	"GO:0005811"	"MGL_3154"
"268"	"GO:0005622"	"GO:0005815"	"MGL_3780"
"269"	"GO:0005622"	"GO:0005856"	"MGL_0033"
"270"	"GO:0005622"	"GO:0005856"	"MGL_3154"
"271"	"GO:0005622"	"GO:0005942"	"MGL_1161"
"272"	"GO:0005622"	"GO:0005950"	"MGL_0538"
"273"	"GO:0005622"	"GO:0005963"	"MGL_0499"
"274"	"GO:0005622"	"GO:0009336"	"MGL_1619"
"275"	"GO:0005622"	"GO:0015934"	"MGL_2572"
"276"	"GO:0005622"	"GO:0015935"	"MGL_1553"
"277"	"GO:0005622"	"GO:0015935"	"MGL_1554"
"278"	"GO:0005622"	"GO:0015935"	"MGL_2567"
"279"	"GO:0005622"	"GO:0015935"	"MGL_3409"
"280"	"GO:0005622"	"GO:0016023"	"MGL_3114"
"281"	"GO:0005622"	"GO:0016459"	"MGL_0033"
"282"	"GO:0005622"	"GO:0017059"	"MGL_1404"
"283"	"GO:0005622"	"GO:0030127"	"MGL_3114"
"284"	"GO:0005622"	"GO:0042719"	"MGL_1485"
"285"	"GO:0005622"	"GO:0048269"	"MGL_3045"
"286"	"GO:0005623"	"GO:0005623"	"MGL_0033"
"287"	"GO:0005623"	"GO:0005623"	"MGL_0087"
"288"	"GO:0005623"	"GO:0005623"	"MGL_0502"
"289"	"GO:0005623"	"GO:0005623"	"MGL_0576"
"290"	"GO:0005623"	"GO:0005623"	"MGL_0956"
"291"	"GO:0005623"	"GO:0005623"	"MGL_1255"
"292"	"GO:0005623"	"GO:0005623"	"MGL_1712"
"293"	"GO:0005623"	"GO:0005623"	"MGL_2084"
"294"	"GO:0005623"	"GO:0005623"	"MGL_2139"
"295"	"GO:0005623"	"GO:0005623"	"MGL_2192"
"296"	"GO:0005623"	"GO:0005623"	"MGL_2214"
"297"	"GO:0005623"	"GO:0005623"	"MGL_2410"
"298"	"GO:0005623"	"GO:0005623"	"MGL_2509"
"299"	"GO:0005623"	"GO:0005623"	"MGL_2513"
"300"	"GO:0005623"	"GO:0005623"	"MGL_2892"
"301"	"GO:0005623"	"GO:0005623"	"MGL_2969"
"302"	"GO:0005623"	"GO:0005623"	"MGL_3111"
"303"	"GO:0005623"	"GO:0005623"	"MGL_3154"
"304"	"GO:0005623"	"GO:0005623"	"MGL_3451"
"305"	"GO:0005623"	"GO:0005623"	"MGL_3493"
"306"	"GO:0005623"	"GO:0005623"	"MGL_3571"
"307"	"GO:0005623"	"GO:0005623"	"MGL_3743"
"308"	"GO:0005623"	"GO:0005623"	"MGL_3877"
"309"	"GO:0005623"	"GO:0005623"	"MGL_4049"
"310"	"GO:0005623"	"GO:0005623"	"MGL_4081"
"311"	"GO:0005623"	"GO:0000015"	"MGL_1349"
"312"	"GO:0005623"	"GO:0005886"	"MGL_0087"
"313"	"GO:0005623"	"GO:0005886"	"MGL_2948"
"314"	"GO:0005623"	"GO:0005622"	"MGL_0010"
"315"	"GO:0005623"	"GO:0005622"	"MGL_0072"
"316"	"GO:0005623"	"GO:0005622"	"MGL_0122"
"317"	"GO:0005623"	"GO:0005622"	"MGL_0223"
"318"	"GO:0005623"	"GO:0005622"	"MGL_0266"
"319"	"GO:0005623"	"GO:0005622"	"MGL_0326"
"320"	"GO:0005623"	"GO:0005622"	"MGL_0460"
"321"	"GO:0005623"	"GO:0005622"	"MGL_0676"
"322"	"GO:0005623"	"GO:0005622"	"MGL_0788"
"323"	"GO:0005623"	"GO:0005622"	"MGL_0971"
"324"	"GO:0005623"	"GO:0005622"	"MGL_1033"
"325"	"GO:0005623"	"GO:0005622"	"MGL_1116"
"326"	"GO:0005623"	"GO:0005622"	"MGL_1202"
"327"	"GO:0005623"	"GO:0005622"	"MGL_1287"
"328"	"GO:0005623"	"GO:0005622"	"MGL_1428"
"329"	"GO:0005623"	"GO:0005622"	"MGL_1553"
"330"	"GO:0005623"	"GO:0005622"	"MGL_1554"
"331"	"GO:0005623"	"GO:0005622"	"MGL_1721"
"332"	"GO:0005623"	"GO:0005622"	"MGL_1870"
"333"	"GO:0005623"	"GO:0005622"	"MGL_1939"
"334"	"GO:0005623"	"GO:0005622"	"MGL_2023"
"335"	"GO:0005623"	"GO:0005622"	"MGL_2060"
"336"	"GO:0005623"	"GO:0005622"	"MGL_2235"
"337"	"GO:0005623"	"GO:0005622"	"MGL_2282"
"338"	"GO:0005623"	"GO:0005622"	"MGL_2457"
"339"	"GO:0005623"	"GO:0005622"	"MGL_2525"
"340"	"GO:0005623"	"GO:0005622"	"MGL_2567"
"341"	"GO:0005623"	"GO:0005622"	"MGL_2572"
"342"	"GO:0005623"	"GO:0005622"	"MGL_2608"
"343"	"GO:0005623"	"GO:0005622"	"MGL_2813"
"344"	"GO:0005623"	"GO:0005622"	"MGL_2947"
"345"	"GO:0005623"	"GO:0005622"	"MGL_2987"
"346"	"GO:0005623"	"GO:0005622"	"MGL_3048"
"347"	"GO:0005623"	"GO:0005622"	"MGL_3168"
"348"	"GO:0005623"	"GO:0005622"	"MGL_3169"
"349"	"GO:0005623"	"GO:0005622"	"MGL_3306"
"350"	"GO:0005623"	"GO:0005622"	"MGL_3409"
"351"	"GO:0005623"	"GO:0005622"	"MGL_3411"
"352"	"GO:0005623"	"GO:0005622"	"MGL_3463"
"353"	"GO:0005623"	"GO:0005622"	"MGL_3501"
"354"	"GO:0005623"	"GO:0005622"	"MGL_3575"
"355"	"GO:0005623"	"GO:0005622"	"MGL_4038"
"356"	"GO:0005623"	"GO:0005622"	"MGL_4099"
"357"	"GO:0005623"	"GO:0000786"	"MGL_2139"
"358"	"GO:0005623"	"GO:0000786"	"MGL_3512"
"359"	"GO:0005623"	"GO:0030529"	"MGL_0429"
"360"	"GO:0005623"	"GO:0030529"	"MGL_2987"
"361"	"GO:0005623"	"GO:0005739"	"MGL_0122"
"362"	"GO:0005623"	"GO:0005739"	"MGL_0302"
"363"	"GO:0005623"	"GO:0005739"	"MGL_0394"
"364"	"GO:0005623"	"GO:0005739"	"MGL_0395"
"365"	"GO:0005623"	"GO:0005739"	"MGL_0473"
"366"	"GO:0005623"	"GO:0005739"	"MGL_0956"
"367"	"GO:0005623"	"GO:0005739"	"MGL_1158"
"368"	"GO:0005623"	"GO:0005739"	"MGL_1485"
"369"	"GO:0005623"	"GO:0005739"	"MGL_2516"
"370"	"GO:0005623"	"GO:0005739"	"MGL_2751"
"371"	"GO:0005623"	"GO:0005739"	"MGL_3154"
"372"	"GO:0005623"	"GO:0005739"	"MGL_3463"
"373"	"GO:0005623"	"GO:0005739"	"MGL_3743"
"374"	"GO:0005623"	"GO:0005829"	"MGL_0788"
"375"	"GO:0005623"	"GO:0005829"	"MGL_1349"
"376"	"GO:0005623"	"GO:0005783"	"MGL_1712"
"377"	"GO:0005623"	"GO:0005783"	"MGL_2410"
"378"	"GO:0005623"	"GO:0005783"	"MGL_2892"
"379"	"GO:0005623"	"GO:0005783"	"MGL_3114"
"380"	"GO:0005623"	"GO:0005783"	"MGL_3928"
"381"	"GO:0005623"	"GO:0005777"	"MGL_3418"
"382"	"GO:0005623"	"GO:0005840"	"MGL_0072"
"383"	"GO:0005623"	"GO:0005840"	"MGL_0087"
"384"	"GO:0005623"	"GO:0005840"	"MGL_0122"
"385"	"GO:0005623"	"GO:0005840"	"MGL_0429"
"386"	"GO:0005623"	"GO:0005840"	"MGL_0597"
"387"	"GO:0005623"	"GO:0005840"	"MGL_0971"
"388"	"GO:0005623"	"GO:0005840"	"MGL_1116"
"389"	"GO:0005623"	"GO:0005840"	"MGL_1202"
"390"	"GO:0005623"	"GO:0005840"	"MGL_1287"
"391"	"GO:0005623"	"GO:0005840"	"MGL_1428"
"392"	"GO:0005623"	"GO:0005840"	"MGL_1553"
"393"	"GO:0005623"	"GO:0005840"	"MGL_1554"
"394"	"GO:0005623"	"GO:0005840"	"MGL_1939"
"395"	"GO:0005623"	"GO:0005840"	"MGL_2060"
"396"	"GO:0005623"	"GO:0005840"	"MGL_2192"
"397"	"GO:0005623"	"GO:0005840"	"MGL_2282"
"398"	"GO:0005623"	"GO:0005840"	"MGL_2567"
"399"	"GO:0005623"	"GO:0005840"	"MGL_2572"
"400"	"GO:0005623"	"GO:0005840"	"MGL_2608"
"401"	"GO:0005623"	"GO:0005840"	"MGL_3048"
"402"	"GO:0005623"	"GO:0005840"	"MGL_3168"
"403"	"GO:0005623"	"GO:0005840"	"MGL_3169"
"404"	"GO:0005623"	"GO:0005840"	"MGL_3306"
"405"	"GO:0005623"	"GO:0005840"	"MGL_3402"
"406"	"GO:0005623"	"GO:0005840"	"MGL_3409"
"407"	"GO:0005623"	"GO:0005840"	"MGL_3414"
"408"	"GO:0005623"	"GO:0005840"	"MGL_3501"
"409"	"GO:0005623"	"GO:0005840"	"MGL_3575"
"410"	"GO:0005623"	"GO:0005840"	"MGL_4038"
"411"	"GO:0005623"	"GO:0005618"	"MGL_0087"
"412"	"GO:0005623"	"GO:0005634"	"MGL_0448"
"413"	"GO:0005623"	"GO:0005634"	"MGL_0676"
"414"	"GO:0005623"	"GO:0005634"	"MGL_0788"
"415"	"GO:0005623"	"GO:0005634"	"MGL_1280"
"416"	"GO:0005623"	"GO:0005634"	"MGL_1757"
"417"	"GO:0005623"	"GO:0005634"	"MGL_1870"
"418"	"GO:0005623"	"GO:0005634"	"MGL_1901"
"419"	"GO:0005623"	"GO:0005634"	"MGL_1961"
"420"	"GO:0005623"	"GO:0005634"	"MGL_2020"
"421"	"GO:0005623"	"GO:0005634"	"MGL_2139"
"422"	"GO:0005623"	"GO:0005634"	"MGL_2457"
"423"	"GO:0005623"	"GO:0005634"	"MGL_2494"
"424"	"GO:0005623"	"GO:0005634"	"MGL_2969"
"425"	"GO:0005623"	"GO:0005634"	"MGL_3230"
"426"	"GO:0005623"	"GO:0005634"	"MGL_3466"
"427"	"GO:0005623"	"GO:0005634"	"MGL_3512"
"428"	"GO:0005623"	"GO:0005634"	"MGL_3697"
"429"	"GO:0005623"	"GO:0005634"	"MGL_3744"
"430"	"GO:0005623"	"GO:0005634"	"MGL_3780"
"431"	"GO:0005623"	"GO:0005634"	"MGL_3813"
"432"	"GO:0005623"	"GO:0005634"	"MGL_4081"
"433"	"GO:0005623"	"GO:0005634"	"MGL_4099"
"434"	"GO:0005623"	"GO:0005635"	"MGL_3780"
"435"	"GO:0005623"	"GO:0005635"	"MGL_3813"
"436"	"GO:0005623"	"GO:0005643"	"MGL_1901"
"437"	"GO:0005623"	"GO:0005643"	"MGL_3780"
"438"	"GO:0005623"	"GO:0005643"	"MGL_3813"
"439"	"GO:0005623"	"GO:0005737"	"MGL_0058"
"440"	"GO:0005623"	"GO:0005737"	"MGL_0087"
"441"	"GO:0005623"	"GO:0005737"	"MGL_0220"
"442"	"GO:0005623"	"GO:0005737"	"MGL_0502"
"443"	"GO:0005623"	"GO:0005737"	"MGL_0538"
"444"	"GO:0005623"	"GO:0005737"	"MGL_0588"
"445"	"GO:0005623"	"GO:0005737"	"MGL_0676"
"446"	"GO:0005623"	"GO:0005737"	"MGL_0788"
"447"	"GO:0005623"	"GO:0005737"	"MGL_1161"
"448"	"GO:0005623"	"GO:0005737"	"MGL_1619"
"449"	"GO:0005623"	"GO:0005737"	"MGL_1647"
